巨慢,6.4212667694412,neg,2,a
奇葩,6.405325225572179,neg,2,n
爆,6.399467612539386,neg,1,v
吃到,6.398620482422293,neg,2,v
饭店,6.385287472335634,neg,2,n
借口,6.368799349547064,neg,2,n
起,6.3638834113287395,neg,1,v
无语,6.359946552934349,neg,2,nz
花椒,6.32440523018861,neg,2,n
沾,6.264327226157931,neg,1,zg
麻辣烫,6.264327226157931,neg,3,z
钱,6.246637965992767,neg,1,n
哪,6.209373459379416,neg,1,r
牙碜,6.198874348104754,neg,2,v
油乎乎,6.198874348104754,neg,3,z
好久没,6.198874348104754,neg,3,i
速冻,6.198874348104754,neg,2,n
毛肚,6.198874348104754,neg,2,n
史,6.198874348104754,neg,1,nr
批萨,6.198874348104754,neg,2,n
是非,6.198874348104754,neg,2,v
不,6.144132383651666,neg,1,d
办法,6.116264054987936,neg,2,n
加上,6.046871254659701,neg,2,v
发,6.046871254659701,neg,1,v
买,6.039532303145579,neg,1,v
才,6.024625279855931,neg,1,d
是剩,5.976481926768306,neg,2,v
越做越,5.976481926768306,neg,3,v
完全,5.958582349962139,neg,2,ad
通知,5.947335581108787,neg,2,v
路程,5.93583994227096,neg,2,n
之一,5.913322710597667,neg,2,r
晚上,5.911601982452068,neg,2,t
温,5.909367730909766,neg,1,nr
这么,5.877856173189414,neg,2,r
什锦,5.78383684882591,neg,2,n
做到,5.78383684882591,neg,2,v
寿司,5.78383684882591,neg,2,n
马,5.78383684882591,neg,1,n
块儿,5.78383684882591,neg,2,n
道菜,5.78383684882591,neg,2,n
多难,5.78383684882591,neg,2,d
香辣,5.78383684882591,neg,2,z
守时,5.78383684882591,neg,2,n
浇,5.78383684882591,neg,1,v
竟然,5.7495452243430965,neg,2,d
块钱,5.719040478692279,neg,2,n
瘦肉,5.701247067328984,neg,2,n
感觉,5.666539321910495,neg,2,n
店家,5.611037499808603,neg,2,n
以后,5.599136505603635,neg,2,f
臭,5.596952963151515,neg,1,a
黄瓜,5.589299546885986,neg,2,n
连,5.583651111733586,neg,1,nr
这么久,5.5614444274894606,neg,3,r
选项,5.561266408277799,neg,2,n
想退,5.561266408277799,neg,2,v
里脊,5.524998494623244,neg,2,n
门口,5.5231655803605975,neg,2,s
差,5.523130797912515,neg,1,a
儿,5.52071886880951,neg,1,n
吐,5.499023797710194,neg,1,v
做法,5.4619087539385465,neg,2,v
黑乎乎,5.4619087539385465,neg,3,z
大白菜,5.4619087539385465,neg,3,n
没货,5.4619087539385465,neg,2,l
做菜,5.4619087539385465,neg,2,n
是从,5.4619087539385465,neg,2,v
跳,5.4619087539385465,neg,1,v
变得,5.4619087539385465,neg,2,v
状元,5.4619087539385465,neg,2,n
吃不下,5.4619087539385465,neg,3,l
而且,5.359946552934339,neg,2,c
正常,5.355073493180932,neg,2,d
鸡蛋,5.344438180212278,neg,2,n
纯素,5.324405230188612,neg,2,n
告知,5.32440523018861,neg,2,v
如何,5.29178522166468,neg,2,r
送到,5.28044555910345,neg,2,v
价钱,5.261964088789451,neg,2,n
哎,5.248915240545605,neg,1,e
同学,5.198874348104754,neg,2,n
双拼,5.198874348104754,neg,2,nr
半才,5.198874348104754,neg,2,t
宏,5.198874348104754,neg,1,n
凝固,5.198874348104754,neg,2,v
咖喱鸡,5.198874348104754,neg,3,n
意义,5.139782128219627,neg,2,n
电话,5.1368536498043245,neg,2,n
不来,5.127055020323235,neg,2,d
实际,5.125601988015877,neg,2,n
厨师,5.1066179648572145,neg,2,n
贵,5.08548220717859,neg,1,a
失望,5.083400614080958,neg,2,v
柴,4.976481926768306,neg,1,nr
炸酱面,4.976481926768306,neg,3,n
差太,4.976481926768306,neg,2,a
随便,4.976481926768306,neg,2,d
成,4.95698188595608,neg,1,n
内,4.9488459120498955,neg,1,n
做,4.878656208978978,neg,1,v
像是,4.878635449237946,neg,2,v
总,4.84928972687909,neg,1,b
从前,4.81450511181823,neg,2,t
爹,4.81450511181823,neg,1,n
直接,4.8104626303371045,neg,2,ad
商家,4.790118288902839,neg,2,n
饿晕,4.78383684882591,neg,2,v
山药,4.78383684882591,neg,2,n
尽快,4.777212048834921,neg,2,d
剩饭,4.709299856244775,neg,2,v
别点,4.685811506216105,neg,2,n
王,4.679364725436777,neg,1,nr
回来,4.679364725436777,neg,2,v
跟,4.679364725436777,neg,1,p
桂林,4.677001588068295,neg,2,nr
其次,4.677001588068295,neg,2,r
城里,4.677001588068295,neg,2,s
上班,4.661654888256086,neg,2,v
随手,4.616157122324749,neg,2,d
排,4.613911847383598,neg,1,v
如此,4.613911847383598,neg,2,c
鬼,4.613911847383598,neg,1,n
特么,4.596952963151513,neg,2,d
下午,4.561266408277801,neg,2,t
纸袋,4.5490319030673625,neg,2,n
真不知道,4.524998494623244,neg,4,i
距离,4.524151364506151,neg,2,n
妈,4.520687068923449,neg,1,n
压,4.499023797710194,neg,1,v
骗人,4.4619087539385465,neg,2,n
到处,4.461908753938545,neg,2,d
菜花,4.413967182234503,neg,2,n
麻婆豆腐,4.355073493180932,neg,4,n
几乎,4.355073493180932,neg,2,d
赶不上,4.355073493180932,neg,3,d
抱歉,4.29178522166468,neg,2,v
退,4.255662528580249,neg,1,v
慢慢,4.249045544701849,neg,2,d
呗,4.232891532611109,neg,1,y
慎,4.209517180515208,neg,1,nr
夹生,4.209517180515208,neg,2,v
重新,4.209517180515208,neg,2,a
巧手,4.209517180515208,neg,2,v
幸好,4.198874348104754,neg,2,a
黏糊糊,4.162428415238535,neg,3,n
做出,4.162428415238535,neg,2,v
太差,4.156876153198464,neg,2,d
丸子,4.14189960187387,neg,2,n
取餐,4.120871836103479,neg,2,v
光顾,4.055991891787247,neg,2,v
烤鸭,4.053254257462137,neg,2,n
解决,4.041934804821486,neg,2,v
难,4.039592179072896,neg,1,a
完成,4.018108574487011,neg,2,v
饭,4.00978329296829,neg,1,n
裤子,4.001292820324142,neg,2,n
味道不好,3.9764819267683063,neg,4,i
垃圾桶,3.9640804257450544,neg,3,n
白搭,3.9423991312705695,neg,2,nr
任何,3.9400359939020877,neg,2,r
甜面酱,3.9400359939020877,neg,3,n
排骨,3.857446212405164,neg,2,n
慢死,3.8558712605130774,neg,2,d
血,3.8469471011304996,neg,1,n
咋,3.7870568845137678,neg,1,r
番茄,3.78383684882591,neg,2,n
评差,3.78383684882591,neg,2,n
说,3.7474558054404667,neg,1,v
真得,3.7416880044086067,neg,2,d
在家,3.7264534907134497,neg,2,r
单点,3.7247651405606774,neg,2,n
好意思,3.718500748660796,neg,3,l
说好,3.7057625484514762,neg,2,v
芥兰,3.679364725436777,neg,2,nrt
郁闷,3.679364725436777,neg,2,a
大肉,3.679364725436777,neg,2,n
给换,3.679364725436777,neg,2,v
黏,3.677001588068295,neg,1,zg
撕,3.677001588068295,neg,1,v
带,3.658368383529524,neg,1,v
拿到,3.6451695188250595,neg,2,v
够,3.6416188338552775,neg,1,zg
下咽,3.624554679794052,neg,2,v
塑料,3.624554679794052,neg,2,n
烧,3.624554679794052,neg,1,v
只好,3.5612664082778007,neg,2,d
纸巾,3.554819627498473,neg,2,n
一大,3.554819627498473,neg,2,a
吧唧,3.5249984946232438,neg,2,o
米粉,3.5249984946232438,neg,2,nr
急,3.5158865047737926,neg,1,v
剩下,3.477948805005882,neg,2,v
这样,3.4690249264803192,neg,2,r
接电话,3.3915194260471484,neg,3,l
想吐,3.3615202739602594,neg,2,v
奇怪,3.3550734931809316,neg,2,v
私自,3.3550734931809316,neg,2,d
手,3.3550734931809316,neg,1,n
等待,3.2923416023275314,neg,2,v
却是,3.2917852216646803,neg,2,d
去,3.263702421658593,neg,1,v
表示,3.239338313390437,neg,2,v
骨肉相连,3.2295426110970755,neg,4,i
和,3.205797981534907,neg,1,c
点心,3.1922495481137654,neg,2,v
服,3.1624284152385354,neg,1,v
生,3.1624284152385354,neg,1,vn
全,3.118653239288662,neg,1,a
全部,3.096761497589542,neg,2,n
晚餐,3.0944022247156227,neg,2,n
魏家,3.092039087347141,neg,2,nr
上面,3.092039087347141,neg,2,f
系统,3.046693235448041,neg,2,n
跑,3.0321804057491466,neg,1,v
太坑,3.0289493466624418,neg,2,n
吗,2.969859827350099,neg,1,y
白菜,2.9464827746814173,neg,2,n
滋味,2.9400359939020912,neg,2,n
这种,2.9400359939020895,neg,2,r
坑人,2.9400359939020877,neg,2,n
乌龙,2.9400359939020877,neg,2,nr
本,2.9400359939020877,neg,1,r
拉肚子,2.927173422431297,neg,3,n
里边,2.9244772232733096,neg,2,f
没吃过,2.9193707540706733,neg,3,l
唯一,2.8776153641228213,neg,2,b
青菜,2.8575738337101164,neg,2,n
餐,2.795359392394971,neg,1,n
菜,2.786359910067212,neg,1,n
没送,2.779906694753139,neg,2,v
酱,2.7570621442159293,neg,1,n
订,2.731210937675801,neg,1,v
挞,2.6793647254367805,neg,1,g
汉拿山,2.679364725436777,neg,3,ns
出乎意料,2.6770015880682987,neg,4,l
这里,2.677001588068297,neg,2,r
这,2.6699172729315066,neg,1,r
选,2.6350537910687173,neg,1,zg
单子,2.624554679794052,neg,2,n
街边,2.618107899014726,neg,2,s
点定,2.554819627498474,neg,2,m
怀疑,2.5380044644021833,neg,2,v
完,2.534532333372246,neg,1,v
还给,2.499023797710196,neg,2,v
太重,2.492577016930868,neg,2,n
太太,2.4609327379952752,neg,2,n
下去,2.4604261939889334,neg,2,t
理直气壮,2.457279947782247,neg,4,i
询问,2.45697230410033,neg,2,v
难以,2.4546296783517416,neg,2,d
擦,2.42651699616456,neg,1,v
粘,2.3872538989300818,neg,1,v
告诉,2.363883411328743,neg,2,v
已经,2.3599465529343515,neg,2,d
加盐,2.355073493180935,neg,2,v
姜,2.3550734931809334,neg,1,nr
北,2.3550734931809334,neg,1,ns
酸辣粉,2.3550734931809334,neg,3,nz
兮兮,2.3550734931809334,neg,2,z
鸡丝,2.3550734931809334,neg,2,n
别人,2.3550734931809334,neg,2,r
蜜汁,2.3550734931809334,neg,2,n
字,2.28043099500662,neg,1,n
只有,2.2720873359875924,neg,2,c
改成,2.239338313390437,neg,2,v
接到,2.239338313390437,neg,2,v
甜的,2.20951718051521,neg,2,a
中医,2.203070399735882,neg,2,j
料理,2.1770957028228324,neg,2,v
明天,2.0953880088611756,neg,2,t
没给,2.0952095739035155,neg,2,v
苦,2.0920390873471417,neg,1,a
肉质,2.087462841250341,neg,2,n
中午,2.066953997411158,neg,2,t
外送员,2.0498902429298376,neg,3,n
都,2.045824484044701,neg,1,d
简单,2.0395921790728977,neg,2,a
半生,2.039592179072896,neg,2,n
让,2.0110325453586633,neg,1,v
春卷,2.0071501897606288,neg,2,n
别的,2.00171365707061,neg,2,r
放盐,1.9925034137962259,neg,2,n
慢,1.9777777745779908,neg,1,a
百叶,1.9761532580456311,neg,2,n
密封,1.9698571267773186,neg,2,ns
咽不下,1.9400359939020912,neg,3,v
早日,1.9400359939020895,neg,2,t
东坡,1.9116019824520745,neg,2,ns
水平,1.904842766959657,neg,2,n
客服,1.8623675904238883,neg,2,n
卖,1.8620334819008173,neg,1,v
最,1.855195518867344,neg,1,d
异味,1.8436967691213244,neg,2,n
家常菜,1.8405003203511736,neg,3,n
冒,1.832434271431607,neg,1,v
行,1.797182071815178,neg,1,zg
钟头,1.778920910607587,neg,2,n
醋,1.7765577732391051,neg,1,n
啊,1.772807912295221,neg,1,zg
打开,1.7701109924597782,neg,2,v
脏,1.7189569045096764,neg,1,a
忘记,1.7176435725656427,neg,2,v
鸭,1.7029967966012398,neg,1,ns
你,1.6990282776593322,neg,1,r
辣,1.6874959341926967,neg,1,n
们,1.6770015880682987,neg,1,k
要,1.6638743205601916,neg,1,v
远,1.624554679794052,neg,1,a
不得了,1.618107899014726,neg,3,l
自己,1.6091541554011215,neg,2,r
从来,1.6052824851007497,neg,2,d
下单,1.5947271152909916,neg,2,n
在线,1.577465914517381,neg,2,b
支付,1.577465914517381,neg,2,v
大大的,1.5717630029662963,neg,3,nz
奶油,1.5548196274984738,neg,2,n
早上,1.5541653519026575,neg,2,t
奶酪,1.5477185711233306,neg,2,n
实物,1.5477185711233306,neg,2,n
怎么,1.5280119358692783,neg,2,r
整整,1.5250190062431397,neg,2,vn
全都,1.525019006243138,neg,2,n
腿,1.5249984946232464,neg,1,n
午饭,1.5200825564049207,neg,2,n
八宝菜,1.5070765866259856,neg,3,n
菜汤,1.4735399704678915,neg,2,n
极了,1.4375356533729073,neg,2,d
丢,1.398731382819351,neg,1,zg
只能,1.3872343460263696,neg,2,v
一共,1.3574366305494152,neg,2,j
水泡,1.3550734931809352,neg,2,n
鱿鱼,1.3550734931809334,neg,2,n
黑,1.3550734931809334,neg,1,a
羊肉串,1.3550734931809334,neg,3,n
种类,1.3550734931809334,neg,2,n
桂圆,1.3550734931809334,neg,2,nr
馒头,1.3550734931809334,neg,2,n
生菜,1.3550734931809334,neg,2,n
肉卷,1.3550734931809334,neg,2,n
没菜,1.3550734931809334,neg,2,v
算不上,1.3550734931809334,neg,3,l
世界,1.3550734931809334,neg,2,n
果仁,1.3550734931809334,neg,2,nr
蕨根粉,1.3550734931809334,neg,3,l
贼,1.3550734931809334,neg,1,n
酸菜,1.3550734931809334,neg,2,n
山寨,1.3550734931809334,neg,2,ns
头晕,1.3026265849066903,neg,2,n
少,1.2761371077754937,neg,1,a
呵呵,1.2759558427139428,neg,2,v
确认,1.2746961995414772,neg,2,v
装,1.2724837116840089,neg,1,v
散,1.2619846004093453,neg,1,v
面包,1.2328915326111112,neg,2,n
回事,1.2328915326111112,neg,2,v
烂,1.2175699694309996,neg,1,v
最起码,1.2095171805152098,neg,3,l
整个,1.203070399735883,neg,2,b
酥,1.1957913241490754,neg,1,a
油大,1.1770957028228324,neg,2,j
这次,1.1290154128386298,neg,2,r
坨,1.1249265232701537,neg,1,v
本人,1.0944022247156227,neg,2,r
筷子,1.0923337388509644,neg,2,n
良心,1.0395921790728977,neg,2,a
肉量,1.0395921790728977,neg,2,n
变,1.0395921790728977,neg,1,v
烧鸡,1.0395921790728977,neg,2,n
卫生,1.0384892878434648,neg,2,an
中国,1.0321804057491484,neg,2,ns
去取,1.0225828969341038,neg,2,v
同时,1.0192219799375177,neg,2,c
写,1.0108067549565796,neg,1,v
咬,0.9925034137962259,neg,1,v
鸡块,0.9765618699272052,neg,2,n
接,0.9761532580456311,neg,1,v
上来,0.9660995933817098,neg,2,t
速度慢,0.9522439669494176,neg,3,n
荤,0.9400359939020912,neg,1,ng
他们,0.923338203550653,neg,2,r
醉,0.9121745991556391,neg,1,v
因为,0.9017434975772396,neg,2,c
酱油,0.8956418745436361,neg,2,n
油太大,0.8875890856278463,neg,3,j
一样,0.8849402248906557,neg,2,r
抠,0.8696671776305855,neg,1,v
位置,0.8696466660106941,neg,2,v
配,0.7987431973881165,neg,1,v
条,0.7807538248702315,neg,1,n
将,0.778920910607587,neg,1,d
啊啊啊,0.7765577732391051,neg,3,nr
沙拉酱,0.7701109924597782,neg,3,nz
快餐,0.7701109924597773,neg,2,n
绿豆沙,0.7176640841855342,neg,3,nr
果断,0.7121976890172608,neg,2,d
超,0.6950165326454059,neg,1,v
盐,0.692746385432577,neg,1,n
普通,0.6793647254367796,neg,2,nz
水准,0.6770220996881893,neg,2,n
祝,0.6770015880682978,neg,1,v
次,0.6543758126692829,neg,1,q
回家,0.6245546797940538,neg,2,n
土豆丝,0.5921006249592491,neg,3,n
事,0.5919018841864405,neg,1,n
事情,0.5895387468179587,neg,2,n
配送费,0.5548196274984756,neg,3,n
纸,0.5548196274984756,neg,1,n
不咋地,0.5477185711233306,neg,3,z
帮,0.48929643098527187,neg,1,v
店面,0.4619886970974454,neg,2,n
肥肉,0.44252365609580124,neg,2,n
标注,0.43198339133283525,neg,2,v
豆干,0.41739677215276494,neg,2,n
愣,0.3848946260561634,neg,1,v
里面,0.3694671456569907,neg,2,f
亲自,0.363883411328743,neg,2,d
个菜,0.3574366305494161,neg,2,n
辣白菜,0.3550734931809343,neg,3,n
意面,0.3550734931809343,neg,2,n
打死,0.3550734931809343,neg,2,v
疯,0.3550734931809334,neg,1,v
海鲜,0.3550734931809334,neg,2,ns
脏脏,0.3550734931809334,neg,2,n
他,0.3347275143930011,neg,1,r
出,0.313125696181352,neg,1,v
单独,0.30262658490669025,neg,2,d
不点,0.2770709811796612,neg,2,d
辣椒,0.25654216781498995,neg,2,n
爱,0.25298244000560643,neg,1,v
太长,0.23933831339043898,neg,2,d
经历,0.22677086184702056,neg,2,n
挺不错,0.22561245702430544,neg,3,i
奥尔良,0.2175699694309996,neg,3,nr
锅,0.20976157970822662,neg,1,n
食材,0.20951718051520984,neg,2,n
餐巾纸,0.19159527251794906,neg,3,n
怪怪的,0.16242841523853802,neg,3,z
啦,0.07211463652181749,neg,1,y
联系,0.052842014556858885,neg,2,n
长,0.04466322756346486,neg,1,a
巨少,0.03959217907289769,neg,2,nr
外面,0.03959217907289769,neg,2,f
玩意,0.03314539829357166,neg,2,n
土豆饼,0.03314539829356988,neg,3,n
怪,0.03125767144146163,neg,1,v
豆角,0.004862718795703991,neg,2,n
